date,2y_par_yield,5y_par_yield,10y_par_yield,usd_vnd_central,usd_vnd_market,deposit_rate,lending_rate,us_10y_yield,us_2y_yield,dxy_trade_weighted,cpi_vn_index,cpi_yoy_pct,cpi_mom_pct,sbv_refinancing_pct,sbv_discount_pct
2014-04,5.672311913941989,7.414089106031852,8.775847251590916,,21042.16,5.88,9.24,2.705238095238095,0.41714285714285715,93.99555,1.8391620993,,,7.0,13.0
2014-05,5.662184698805158,7.37465930577809,8.72867826402388,,21051.076923076922,5.88,8.28,2.559047619047619,0.38904761904761903,93.67002857142857,1.8391620993,,,7.0,13.0
2014-06,5.716371969181151,7.424936996882475,8.748937997189532,,21201.5,5.79,8.28,2.5985714285714288,0.4523809523809524,93.82740476190477,1.8391620993,,,7.0,13.0
2014-07,5.467236170454249,7.164987717336428,8.61620719501888,,21179.69230769231,5.76,8.04,2.5422727272727275,0.5063636363636363,93.6038590909091,1.8391620993,,,7.0,13.0
2014-08,5.169825556159915,6.644011796040962,8.143182331458558,,20932.346153846152,5.76,8.52,2.42,0.4723809523809524,94.58080952380952,1.8391620993,,,7.0,13.0
2014-09,4.776760402197004,5.922954492147649,7.324123582638551,,20928.5,5.76,8.4,2.5342857142857143,0.5666666666666667,96.12086666666667,1.8391620993,,,7.0,13.0
2014-10,4.206563455381309,5.12172575570752,6.318318800348961,,20939.923076923078,5.16,8.16,2.304090909090909,0.4454545454545455,97.43960454545454,1.8391620993,,,7.0,13.0
2014-11,4.334501031866386,5.405044909127061,6.659029127768916,,21017.3,4.92,8.16,2.3255555555555554,0.5272222222222223,99.11468888888889,1.8391620993,,,6.5,4.5
2014-12,4.989591936156516,6.085435408992446,7.22276630634339,,21082.956521739132,4.92,8.16,2.2072727272727275,0.6354545454545455,101.44413333333333,1.8391620993,,,6.5,4.5
2015-01,4.8434073108656035,5.92198647178585,7.155891905605182,21431.5,21033.727272727272,4.89,7.23,1.8815000000000002,0.5515000000000001,103.76074000000001,0.5970973299,,,6.5,4.5
2015-02,4.6938667521774535,5.510886032937338,6.748866917306544,21458.0,20998.4,4.89,7.23,1.9752631578947368,0.6189473684210526,105.16853888888889,0.5970973299,,,6.5,4.5
2015-03,4.7103890143149325,5.4610919987679125,6.587654310040142,21458.0,21086.434782608696,4.68,7.23,2.0427272727272725,0.6404545454545455,107.36473809523811,0.5970973299,,,6.5,4.5
2015-04,5.095310437240922,5.7265972443677695,6.6732352393444625,21458.0,21379.6,4.68,7.23,1.935,0.54,106.35228181818182,0.5970973299,,,6.5,4.5
2015-05,5.301372701882605,5.943380788159066,6.779265862497243,21637.166666666668,21718.846153846152,4.68,7.23,2.1975000000000002,0.609,105.40651499999998,0.5970973299,,,6.5,4.5
2015-06,5.4064797217383,6.19014802042371,6.979563639240618,21673.0,21782.69230769231,4.8,7.23,2.3636363636363638,0.6886363636363636,106.17898636363635,0.5970973299,,,6.5,4.5
2015-07,5.42020241645995,6.3290582211270925,7.0530818061649825,21673.0,21485.384615384617,4.8,7.23,2.3245454545454547,0.6677272727272727,108.12356818181819,0.5970973299,,,6.5,4.5
2015-08,5.501630545398104,6.434034047779482,7.205473529234155,21773.153846153848,21826.19230769231,4.68,6.96,2.1671428571428573,0.6976190476190476,109.97674761904761,0.5970973299,,,6.5,4.5
2015-09,5.5678647211479,6.535809390894603,7.344642314644026,21890.0,22134.46153846154,4.68,6.96,2.172857142857143,0.7133333333333334,110.85125714285715,0.5970973299,,,6.5,4.5
2015-10,5.4981092890803245,6.521650967832926,7.353386245972129,21890.0,21997.12,4.68,6.96,2.07,0.6447619047619048,109.90357142857142,0.5970973299,,,6.5,4.5
2015-11,5.367206420874093,6.492861853669297,7.358329123590383,21890.0,22043.904761904763,4.83,6.96,2.263157894736842,0.884736842105263,111.6916105263158,0.5970973299,,,6.5,4.5
2015-12,5.43215618158007,6.443516917495825,7.336872082392341,21890.0,22088.739130434784,4.68,6.96,2.2427272727272727,0.9827272727272728,112.7857409090909,0.5970973299,,,6.5,4.5
2016-01,5.4903306473584985,6.441022210660428,7.331720502362828,21903.958333333332,22039.52380952381,4.83,6.96,2.0852631578947367,0.8994736842105263,115.2343875,4.7372475345,,,6.5,4.5
2016-02,5.423154854483297,6.373605942209862,7.285528710314427,21888.894736842107,21945.619047619046,4.89,6.96,1.7795,0.7335,114.281735,4.7372475345,,,6.5,4.5
2016-03,5.285146969628285,6.244916583036303,7.191309120878111,21872.666666666668,21948.25,5.25,6.96,1.8890909090909092,0.875,111.89339130434782,4.7372475345,,,6.5,4.5
2016-04,5.2860391349265345,6.286112839615134,7.1834178937045134,21853.272727272728,21939.6,5.25,6.96,1.805238095238095,0.768095238095238,110.01707619047619,4.7372475345,,,6.5,4.5
2016-05,5.184391192058056,6.1170657657697936,7.128204453123433,21893.32,21991.37037037037,5.25,6.96,1.8061904761904761,0.8161904761904762,111.14051428571429,4.7372475345,,,6.5,4.5
2016-06,4.939646851461113,6.088274170941269,7.156122602828301,21873.541666666668,21966.615384615383,5.25,6.96,1.6440909090909093,0.7313636363636363,111.55962727272727,4.7372475345,,,6.5,4.5
2016-07,4.933763221562337,6.119210653299805,7.220898780519403,21873.0,21954.53846153846,5.25,6.96,1.504,0.6725,112.47729,4.7372475345,,,6.5,4.5
2016-08,4.8264853163618495,6.025625285471466,7.147278689893539,21859.478260869564,21960.703703703704,5.25,6.96,1.556521739130435,0.7373913043478261,111.43836956521739,4.7372475345,,,6.5,4.5
2016-09,4.460400352397492,5.594368159613043,6.785765636196709,21942.25,21953.615384615383,4.8,6.96,1.6304761904761906,0.7709523809523811,112.31686190476191,4.7372475345,,,6.5,4.5
2016-10,3.9365980978393393,5.053151336072614,6.362394694913436,22005.72,21953.2,4.8,6.96,1.7645,0.843,113.474695,4.7372475345,,,6.5,4.5
2016-11,4.178708941287191,5.216292863568216,6.426144564369335,22080.666666666668,22151.090909090908,4.8,6.96,2.1420000000000003,0.9795,116.107515,4.7372475345,,,6.5,4.5
2016-12,4.556355028119729,5.419047767435103,6.459396183636802,22138.615384615383,22371.18181818182,4.8,6.96,2.491904761904762,1.1966666666666665,117.90482857142858,4.7372475345,,,6.5,4.5
2017-01,4.563835347641842,5.368477585931642,6.420495873418045,22173.761904761905,22204.18181818182,4.8,6.96,2.4325,1.2065,117.78577894736841,2.5973551645,,,6.5,4.5
2017-02,4.2876197083755025,5.138669196440813,6.329052537545334,22222.045454545456,22435.45,4.8,6.96,2.4189473684210525,1.2010526315789474,116.12038947368421,2.5973551645,,,6.5,4.5
2017-03,4.37336412657009,5.1570308909487705,6.2311508036456855,22255.28,22450.833333333332,4.8,6.96,2.4817391304347827,1.3130434782608695,115.65584782608695,2.5973551645,,,6.5,4.5
2017-04,4.5310896253320205,5.213840842569609,6.155880771527793,22322.666666666668,22427.416666666668,4.8,6.94,2.2973684210526315,1.2410526315789472,114.769795,2.5973551645,,,6.5,4.5
2017-05,4.5583560681404505,5.240530012913474,6.1324390773506385,22373.923076923078,22333.777777777777,4.8,6.96,2.3036363636363637,1.3018181818181818,114.25913181818181,2.5973551645,,,6.5,4.5
2017-06,4.218041409981257,5.021751074371937,5.9784034062193685,22417.75,22331.03846153846,4.8,6.96,2.186818181818182,1.3422727272727273,112.76027272727273,2.5973551645,,,6.5,4.5
2017-07,3.9663869743263795,4.7380018227699185,5.583877685534446,22438.115384615383,22383.384615384617,4.8,6.96,2.318,1.3725,111.060555,2.5973551645,,,6.5,4.5
2017-08,4.0221468968512415,4.766524946887615,5.5063293226271846,22442.703703703704,22370.814814814814,4.8,7.11,2.2091304347826086,1.335217391304348,109.90586086956522,2.5973551645,,,6.5,4.5
2017-09,4.116069419701434,4.765978516577929,5.526829562485302,22446.409090909092,22430.16,4.89,7.11,2.202,1.3845,108.85424499999999,2.5973551645,,,6.5,4.5
2017-10,3.96901299908785,4.6222939875384625,5.424779463761864,22464.962962962964,22389.884615384617,4.86,7.14,2.3600000000000003,1.5495238095238095,110.88917619047619,2.5973551645,,,6.5,4.5
2017-11,4.025139684597907,4.654940599926604,5.434653363381255,22450.923076923078,22362.727272727272,4.78,7.35,2.3533333333333335,1.6966666666666668,111.163525,2.5973551645,,,6.5,4.5
2017-12,3.8171665333213687,4.477125765028437,5.308433314723404,22437.75,22372.04761904762,4.78,7.4,2.4025,1.844,110.87581,2.5973551645,,,6.5,4.5
2018-01,3.4307405742723005,3.978816120739988,4.732134367724601,22411.40740740741,22473.534816576088,4.753,7.44,2.583809523809524,2.031904761904762,108.35677619047618,2.9829651483,,,6.5,4.5
2018-02,2.891700019476266,3.4202365946141184,4.159956714008449,22441.04761904762,22689.66015625,4.753,7.43,2.8589473684210525,2.1752631578947366,107.6500947368421,2.9829651483,,,6.5,4.5
2018-03,2.5531251642714357,3.148042480824374,4.028806706211738,22453.73076923077,22740.495561079544,4.753,7.19,2.8423809523809522,2.275714285714286,107.94717499999999,2.9829651483,,,6.5,4.5
2018-04,2.4929247468363065,3.2498711071668724,4.252742502199958,22489.714285714286,22714.01923076923,4.75,7.4375,2.869047619047619,2.3842857142857143,107.94335714285714,2.9829651483,,,6.5,4.5
2018-05,2.6444961057397247,3.5260539064953877,4.549060730880875,22575.88,22679.5,4.7,7.375,2.977727272727273,2.5118181818181817,111.04704090909091,2.9829651483,,,6.5,4.5
2018-06,2.7160400508858475,3.656675503905633,4.685354703300675,22601.695652173912,22776.72,4.6,7.365,2.9123809523809525,2.5333333333333337,112.84441904761906,2.9829651483,,,6.5,4.5
2018-07,2.818015290704395,3.7210971936427653,4.750464803102182,22649.28,23019.537037037036,4.6,7.6175,2.889047619047619,2.606666666666667,113.05953333333333,2.9829651483,,,6.5,4.5
2018-08,4.044831272694792,4.466792552243243,5.010715447833725,22679.59259259259,23244.162977430555,4.6,7.59,2.889130434782609,2.6356521739130434,113.83163043478261,2.9829651483,,,6.5,4.5
2018-09,4.171289944658973,4.56764824695549,5.069144309182591,22702.636363636364,23252.983984375,4.65,7.1975,3.004210526315789,2.7678947368421056,114.07866315789474,2.9829651483,,,6.5,4.5
2018-10,4.175307154310576,4.527468769514064,5.025204365457974,22720.333333333332,23279.72693810096,4.85,7.11,3.152272727272727,2.860909090909091,114.83125909090909,2.9829651483,,,6.5,4.5
2018-11,4.367880160203688,4.672593146469013,5.105229826688487,22732.125,23258.227272727272,4.85,7.255,3.117,2.859,116.16904500000001,2.9829651483,,,6.5,4.5
2018-12,4.1901757887435584,4.540839446156302,5.030329834019905,22786.75,23234.94763764881,5.0,7.455,2.8326315789473684,2.6763157894736844,116.2118052631579,2.9829651483,,,6.5,4.5
2019-01,3.7129105190126115,4.157542643388536,4.821746289203879,22854.0,23172.486922554348,5.0,8.0775,2.713809523809524,2.543333333333333,114.44248999999999,5.2345489349,,,6.5,4.5
2019-02,3.1570854830849373,3.7753235501175704,4.603084827917204,22908.176470588234,23168.1599609375,5.0,7.9075,2.6763157894736844,2.504210526315789,114.41300555555556,5.2345489349,,,6.5,4.5
2019-03,3.244243519505903,3.8575668258023774,4.64363653220472,22955.208333333332,23161.704545454544,5.0,7.935,2.570952380952381,2.4095238095238094,114.78351904761905,5.2345489349,,,6.5,4.5
2019-04,3.435779997822572,3.9481975386721353,4.665715950613308,22997.652173913044,23153.7040625,5.0,7.7025,2.532380952380952,2.344761904761905,114.90375454545455,5.2345489349,,,6.5,4.5
2019-05,3.434597620425229,3.935684138916363,4.6520617640368975,23055.16,23285.614655671296,5.0,7.275,2.395,2.2063636363636365,115.95738181818182,5.2345489349,,,6.5,4.5
2019-06,3.423882318186961,3.931075172350218,4.615965236835607,23059.608695652172,23266.14,5.0,7.2925,2.074,1.814,115.42707,5.2345489349,,,6.5,4.5
2019-07,3.258024718560024,3.7945206758005012,4.484350187419271,23069.583333333332,23163.418547453704,5.0,7.3275,2.059090909090909,1.8350000000000002,115.0775909090909,5.2345489349,,,6.5,4.5
2019-08,3.0259898554352844,3.5383799272548946,4.241780005170037,23116.25,23178.265399639422,5.0,7.8,1.6263636363636365,1.5713636363636363,117.10038636363637,5.2345489349,,,6.5,4.5
2019-09,2.853867195854087,3.313095627107617,3.971855775556166,23143.391304347828,23170.36921574519,5.0,7.8075,1.6995,1.6480000000000001,117.32392,5.2345489349,,,6.0,4.5
2019-10,2.666614918953005,3.0881625085281774,3.732335938318679,23153.36,23145.110501802883,5.0,7.8175,1.7068181818181818,1.5513636363636365,116.74625909090909,5.2345489349,,,6.0,4.5
2019-11,2.2748786904475935,2.8021822867197437,3.536432331204948,23143.68,23187.749813988095,4.9,7.755,1.8121052631578947,1.6126315789473684,116.55946842105263,5.2345489349,5.4,-0.09,6.0,4.5
2019-12,1.873120883831976,2.5294406107566942,3.3931542338842275,23162.6,23156.11443536932,4.8,7.7925,1.8628571428571428,1.6133333333333335,115.90961,5.2345489349,,0.4,6.0,4.5
2020-01,1.4240570367067888,2.05447210103854,2.9340615183021814,23162.9,23153.682235054348,4.8,7.975,1.7576190476190479,1.5190476190476192,115.27938571428571,0.1872340723,,0.2,6.0,4.5
2020-02,1.777996052992026,2.236268746376481,2.8161076557547404,23218.526315789473,23231.2,4.8,7.8625,1.5042105263157897,1.3310526315789473,116.71054210526317,0.1872340723,1.06,-0.17,6.0,4.5
2020-03,1.7720429709834158,2.09906471959578,2.533875228083814,23221.04761904762,23250.536430027172,4.725,7.975,0.87,0.4481818181818182,121.02274090909091,0.1872340723,,-0.72,5.0,3.5
2020-04,2.253759601897648,2.620922977439477,3.075380939093611,23242.263157894737,23498.954921875,4.65,7.36,0.6576190476190477,0.2247619047619048,123.28034545454544,0.1872340723,1.21,-1.54,5.0,3.5
2020-05,1.7406626229632565,2.2572754591667845,2.8746307698170908,23254.45,23362.923076923078,4.25,7.235,0.674,0.1705,122.61501000000001,0.1872340723,1.24,-0.03,4.5,3.0
2020-06,1.24248508450572,2.102857118242695,2.9516956344521073,23238.0,23261.923076923078,4.1875,7.195,0.7286363636363636,0.18500000000000003,119.67660454545454,0.1872340723,0.59,0.66,4.5,3.0
2020-07,0.9803187150591294,1.89651180573326,2.8278905549776487,23224.684210526317,23172.740760216348,4.0,7.8075,0.6236363636363637,0.1481818181818182,118.69004999999999,0.1872340723,4.07,0.4,4.5,3.0
2020-08,0.9464310810869245,1.759521064174518,2.7241971784688133,23210.555555555555,23163.147911658652,3.8,7.79,0.65,0.13952380952380952,116.94534761904762,0.1872340723,3.96,0.07,4.5,3.0
2020-09,0.827301271993649,1.61653871331505,2.601616159038375,23204.444444444445,23177.5,3.75,7.77,0.6795238095238095,0.13476190476190478,116.34313333333334,0.1872340723,3.85,0.12,4.5,3.0
2020-10,0.7375853539483193,1.3764834176224787,2.2765234495041002,23197.65,23181.68,3.6,7.62,0.7871428571428571,0.14952380952380953,115.77981428571428,0.1872340723,3.71,0.09,4.0,2.5
2020-11,0.6895467350292119,1.3472124820999019,2.2584752600858153,23181.809523809523,23170.95238095238,3.5,7.6,0.8700000000000001,0.16578947368421051,114.09840000000001,0.1872340723,3.51,0.03,4.0,2.5
2020-12,0.6779183601549894,1.240737529198494,2.030191011701818,23146.4,23125.17391304348,3.38,7.58,0.9336363636363636,0.13590909090909092,111.89921428571428,0.1872340723,,0.1,4.0,2.5
2021-01,0.6469010431194498,1.191557162112219,2.01351261749268,23133.8,23043.113095238095,3.38,8.19,1.0810526315789473,0.1310526315789474,111.48727222222222,1.8103747831,,2.17,4.0,2.5
2021-02,0.6824946922651114,1.2552834685570387,2.053626197795024,23138.375,22983.93876953125,3.36,8.34,1.2578947368421052,0.11526315789473685,112.01705263157895,1.8103747831,0.55,0.48,4.0,2.5
2021-03,0.6530022317703738,1.2860378947300368,2.1721812649507597,23191.636363636364,22998.3408203125,3.34,8.05,1.6108695652173912,0.14695652173913046,113.33664347826087,1.8103747831,0.29,-0.27,4.0,2.5
2021-04,0.661402719400622,1.288353146788497,2.1662053063690476,23204.88888888889,23025.4009375,3.34,8.09,1.635,0.16318181818181818,112.63228636363637,1.8103747831,0.89,-0.04,4.0,2.5
2021-05,0.7088636017789167,1.3213171249047815,2.1504433402481524,23164.70588235294,23023.62537560096,,,1.621,0.155,111.21226999999999,1.8103747831,1.29,0.16,4.0,2.5
2021-06,0.6835952330474591,1.238190540703955,2.0507479196739093,23137.21052631579,22981.809795673078,,,1.5190909090909093,0.20272727272727273,111.57769545454545,1.8103747831,1.47,0.19,4.0,2.5
2021-07,0.6794852071721378,1.2114403539009317,2.005612875781641,23199.157894736843,22949.18787560096,3.38,7.9,1.3185714285714287,0.21952380952380954,113.06331904761906,1.8103747831,1.64,0.62,4.0,2.5
2021-08,0.6446587972553374,1.136875709185478,1.898324370566764,23163.5,22825.421440972223,3.38,7.6,1.2831818181818182,0.21727272727272728,113.40253636363636,1.8103747831,1.79,0.25,4.0,2.5
2021-09,0.616821136411409,1.0696999036584542,1.8257348718186635,23122.882352941175,22759.69230769231,3.4,7.58,1.3747619047619049,0.24095238095238097,113.44374761904761,1.8103747831,1.82,-0.62,4.0,2.5
2021-10,0.6232573294648501,1.100253124047211,1.9183768692042893,23159.4,22724.92578125,3.39,7.48,1.5825,0.39249999999999996,114.06348499999999,1.8103747831,1.81,-0.2,4.0,2.5
2021-11,0.6175486916162061,1.0814718573139235,1.8757888205432978,23122.619047619046,22678.863636363636,3.39,7.44,1.5595,0.508,114.989795,1.8103747831,1.84,0.32,4.0,2.5
2021-12,0.6081355241701901,1.0782661656655188,1.8627891947169513,23193.157894736843,22903.652173913044,3.39,7.44,1.4649999999999999,0.68,115.8045380952381,1.8103747831,,,4.0,2.5
2022-01,0.6639292142414956,1.1341459457190666,1.87579471272707,23105.25,22702.285714285714,3.4,7.54,1.764,0.9804999999999999,115.03728000000001,4.5488581082,,0.19,4.0,2.5
2022-02,0.7151541861024068,1.22011063460411,1.9867003591448575,23117.0,22729.0,3.39,7.52,1.9342105263157894,1.4352631578947368,114.99774210526316,4.5488581082,1.68,1.0,4.0,2.5
2022-03,1.3120145472619058,1.7220779580870809,2.268895020311842,23155.8,22853.375,3.43,7.51,2.1278260869565218,1.9095652173913045,116.29083913043478,4.5488581082,1.92,0.7,4.0,2.5
2022-04,1.7842272360478302,2.2142379604869022,2.742607108455567,23108.684210526317,22908.25,3.44,7.56,2.7475,2.538,117.16879523809523,4.5488581082,2.1,0.18,4.0,2.5
2022-05,2.0123656945408124,2.4760277847720995,2.997350265110513,23136.526315789473,23083.925925925927,3.46,7.62,2.8980952380952383,2.6166666666666667,119.69619047619047,4.5488581082,2.25,0.38,4.0,2.5
2022-06,2.0590750039880206,2.5801452718692826,3.1083491431689008,23080.095238095237,23214.346153846152,3.49,7.69,3.1433333333333335,2.998095238095238,120.02570952380954,4.5488581082,2.44,0.69,4.0,2.5
2022-07,2.1990606038173146,2.7351108455957807,3.2696744430906444,23188.15,23374.80769230769,3.53,7.78,2.896,3.036,122.7512,4.5488581082,2.54,1.37,4.0,2.5
2022-08,2.8778311515112907,3.1606794315730156,3.517047682039044,23186.57894736842,23401.0,3.59,7.95,2.8978260869565218,3.25,122.31775217391305,4.5488581082,2.58,1.05,4.0,2.5
2022-09,3.2654584702330154,3.54958958188067,3.8742655866046207,23282.166666666668,23617.384615384617,3.71,8.09,3.5190476190476194,3.8566666666666665,125.59460000000001,4.5488581082,2.73,0.4,5.0,3.5
2022-10,4.699984589034564,4.739697693076661,4.798198587314632,23553.444444444445,24289.2,4.17,8.52,3.9835000000000003,4.375,127.480605,4.5488581082,2.89,0.15,6.0,3.5
2022-11,4.860899025870726,4.880577059483234,4.913007306790784,23680.684210526317,24820.454545454544,4.81,9.01,3.8909999999999996,4.5035,124.85272,4.5488581082,3.02,0.39,6.0,3.5
2022-12,4.814854858967668,4.845820426293056,4.908469787628392,23649.666666666668,23784.545454545456,5.39,9.37,3.616190476190476,4.288571428571428,122.23432857142858,4.5488581082,4.41,-0.01,6.0,3.5
2023-01,4.610377870508838,4.62472893248249,4.6818110575764225,23604.1875,23466.045454545456,5.67,9.79,3.5315,4.2075000000000005,119.81006500000001,3.5810107732,,0.52,6.0,3.5
2023-02,4.033305159329277,4.073660996219408,4.191551110483419,23630.1,23623.95,5.7,9.91,3.7468421052631578,4.5336842105263155,120.30837368421054,3.5810107732,4.6,0.45,6.0,3.5
2023-03,3.815490984210105,3.8857401280605615,4.006277107583453,23624.363636363636,23586.875,,,3.6630434782608696,4.302608695652173,120.74501304347825,3.5810107732,4.18,-0.23,6.0,3.5
2023-04,3.067416491858422,3.1483548886773685,3.269809855912045,23613.052631578947,23463.375,5.59,9.88,3.46,4.016,119.24514500000001,3.5810107732,3.84,-0.34,5.5,3.5
2023-05,2.7277041825540893,2.8572303758450985,3.041474724042577,23653.5,23457.88888888889,5.42,9.79,3.5736363636363637,4.131818181818182,119.62925454545456,3.5810107732,3.55,0.01,5.0,3.5
2023-06,2.4811483507807717,2.6132717439512954,2.8273541060124994,23718.14285714286,23509.153846153848,5.01,9.58,3.7480952380952384,4.639523809523809,119.29695238095238,3.5810107732,3.29,0.27,4.5,3.0
2023-07,2.147832156726589,2.300536171508258,2.5715849884978463,23763.052631578947,23662.96153846154,4.68,9.54,3.8994999999999997,4.8285,118.04916499999999,3.5810107732,3.12,0.63,4.5,3.0
2023-08,1.9679030791978895,2.1561994652032213,2.459566029751366,23873.736842105263,23856.48148148148,4.4,9.31,4.167826086956522,4.901739130434782,119.85634782608695,3.5810107732,3.1,0.78,4.5,3.0
2023-09,1.9286917780380117,2.1599228449585675,2.503299686726048,24018.11111111111,24212.4,4.15,9.0,4.379,5.022,121.64553000000001,3.5810107732,3.16,1.08,4.5,3.0
2023-10,1.936512551760226,2.2600088719990734,2.749223704458345,24084.58823529412,24469.846153846152,,,4.798095238095239,5.067619047619048,123.49714761904761,3.5810107732,3.2,0.06,4.5,3.0
2023-11,1.9662365773325545,2.210508625140587,2.5460590452696326,23992.619047619046,24328.227272727272,3.7,8.42,4.502857142857143,4.882380952380952,121.22211999999999,3.5810107732,3.22,0.25,4.5,3.0
2023-12,1.7055609120971353,1.9215271431622092,2.2714327888573296,23927.42105263158,24277.333333333332,3.49,8.01,4.0200000000000005,4.457,119.83314,3.5810107732,3.54,0.12,4.5,3.0
2024-01,1.5823182891686087,1.8063317820652387,2.1701340297548417,23978.571428571428,24452.17391304348,,,4.058095238095238,4.322857142857143,120.22735714285714,2.9416898061,,0.31,4.5,3.0
2024-02,1.3628108244166706,1.6841862279298425,2.170245259822836,23972.052631578947,24473.333333333332,,,4.2075000000000005,4.544,121.06594,2.9416898061,3.67,1.04,4.5,3.0
2024-03,1.4814963918647972,1.8002478382550742,2.3028416071178492,23996.36842105263,24712.454545454544,,,4.2085,4.588,120.65883333333333,2.9416898061,3.77,-0.23,4.5,3.0
2024-04,2.046687748801485,2.2726430011799446,2.671530065527228,24131.619047619046,25169.423076923078,,,4.539090909090909,4.873181818181818,122.14281363636364,2.9416898061,3.93,0.07,4.5,3.0
2024-05,2.2190432304697523,2.4247088443349543,2.7244528848721523,24253.761904761905,25433.925925925927,,,4.482272727272727,4.856363636363636,121.8583409090909,2.9416898061,4.03,0.05,4.5,3.0
2024-06,2.1719127328905627,2.4058498655992913,2.74625440208658,24250.8,25436.68,,,4.3052631578947365,4.7368421052631575,123.70947894736841,2.9416898061,4.08,0.17,4.5,3.0
2024-07,2.1297514247199882,2.355877707622813,2.7046116299501364,24252.263157894737,25362.962962962964,,,4.248636363636364,4.495909090909091,123.38243636363636,2.9416898061,4.12,0.48,4.5,3.0
2024-08,2.144912439954957,2.346252458585299,2.669258028228069,24251.7,25026.923076923078,,,3.8709090909090906,3.9654545454545453,122.61374090909091,2.9416898061,,,4.5,3.0
2024-09,2.0525616706402126,2.2827422823407875,2.6703319746602703,24170.38888888889,24642.0,,,3.7235,3.6225,121.88485499999999,2.9416898061,4.04,0.24,4.5,3.0
2024-10,1.9650311979175266,2.4140931728065276,3.0948520520159635,24192.25,25031.615384615383,,,4.095454545454545,3.972272727272727,123.5952909090909,2.9416898061,3.88,0.29,4.5,3.0
2024-11,1.9621523103295662,2.1942083939737627,2.6016854996380694,24282.61111111111,25357.85714285714,,,4.35578947368421,4.2573684210526315,126.31133684210526,2.9416898061,3.78,0.33,4.5,3.0
2024-12,2.0519997081065586,2.324502254290346,2.7055193062255736,24273.95,25407.772727272728,,,4.3914285714285715,4.225714285714285,127.57578095238097,2.9416898061,3.69,0.13,4.5,3.0
2025-01,2.165229873085753,2.4520843225161038,2.8287969944192617,,25272.045454545456,,,4.629047619047618,4.271904761904762,128.83695238095237,3.4781316395,2.87,0.29,4.5,3.0
2025-02,2.211132046792462,2.531242680131733,2.947634432270725,,25406.15,,,4.451052631578947,4.21,127.87583157894737,3.4781316395,,0.98,4.5,3.0
2025-03,2.2009407734059527,2.500095439743702,2.90814600892694,,25529.31818181818,,,4.2804761904761905,3.97,126.24304285714285,3.4781316395,3.27,0.34,4.5,3.0
2025-04,2.2004427573070457,2.505812071246306,2.915511432246124,24959.666666666668,25838.458333333332,,,4.279047619047619,3.7776190476190474,124.14020000000001,3.4781316395,3.22,-0.03,4.5,3.0
2025-05,2.2637681039709823,2.5522851730610148,2.9306787334130364,24953.466666666667,25950.423076923078,,,4.423809523809524,3.9199999999999995,122.3421619047619,3.4781316395,3.2,0.07,4.5,3.0
2025-06,2.355595100491809,2.6322281684335076,3.016404832211788,25018.55,26072.346153846152,,,4.3835,3.8890000000000002,120.59387,3.4781316395,3.21,0.16,4.5,3.0
2025-07,2.551411349998688,2.806334733838128,3.1450035720777962,25158.037037037036,26136.333333333332,,,4.391818181818182,3.8822727272727273,120.11269090909092,3.4781316395,,,4.5,3.0
2025-08,2.681497809987144,2.9490558646888623,3.296372934771873,25251.51851851852,26274.076923076922,,,4.2647619047619045,3.703809523809524,120.57584285714286,3.4781316395,3.26,,4.5,3.0
2025-09,2.842058616324709,3.1159862285614435,3.464622479278577,25210.19230769231,26371.923076923078,,,4.12047619047619,3.5685714285714285,120.0290619047619,3.4781316395,3.25,0.36,4.5,3.0
2025-10,2.928123355530764,3.1864955597164895,3.546333369366978,25115.222222222223,26333.576923076922,,,4.0618181818181816,3.5213636363636365,120.7618,3.4781316395,3.27,,4.5,3.0
2025-11,3.065934179402357,3.31539234598027,3.6481973850815783,25126.12,26323.65,,,4.0938888888888885,3.55,121.41771666666666,3.4781316395,3.27,,4.5,3.0
2025-12,3.104665589259562,3.3592085683895463,3.770507743576054,25144.23076923077,26305.045454545456,,,4.1431818181818185,3.5009090909090905,120.18832272727272,3.4781316395,3.29,,4.5,3.0
2026-01,3.2451323803613663,3.5258388635976274,3.925760103964902,25118.23076923077,26216.238095238095,,,4.2135,3.537,119.22981,5.8,3.44,,4.5,3.0
2026-02,3.3385146276420565,3.6230741145832175,4.008759872708392,25055.842105263157,25956.85,,,4.12578947368421,3.4715789473684215,117.90602105263157,5.8,2.53,,4.5,3.0
2026-03,3.5065033401972063,3.7656561724934536,4.08614704835762,25075.296296296296,26250.521739130436,,,4.245909090909091,3.7145454545454544,119.91985454545456,5.8,2.94,1.14,4.5,3.0
2026-04,3.6437976761516233,3.8913720091055657,4.165276740167088,25106.125,26319.8,,,4.319090909090909,3.799090909090909,119.03631818181817,5.8,3.51,1.23,4.5,3.0
2026-05,3.718763957388338,3.9724836477587693,4.249867553617476,25127.076923076922,26317.73076923077,,,4.484,3.995,118.77918500000001,5.8,3.99,-0.73,4.5,3.0
2026-06,3.8134173144325874,4.077399587749423,4.364440771319508,25171.0,26276.4,,,4.47047619047619,4.112857142857143,120.08344761904762,5.8,4.31,,4.5,3.0
2026-07,3.8820303839225914,4.128266048225812,4.402910786625801,25204.571428571428,26294.166666666668,,,4.5,4.1575,120.91785,5.8,4.69,-0.39,4.5,3.0
