date,bar_sell,ring_sell,diff_vnd,diff_pct,year
2016-04-28,33500000,33550000,-50000,-0.14903129657228018,2016
2016-04-29,33880000,33950000,-70000,-0.2061855670103093,2016
2016-04-30,34350000,33950000,400000,1.1782032400589102,2016
2016-05-04,33980000,34040000,-60000,-0.17626321974148063,2016
2016-05-05,33940000,34000000,-60000,-0.17647058823529413,2016
2016-05-06,34030000,34080000,-50000,-0.14671361502347416,2016
2016-05-07,34170000,34270000,-100000,-0.29180040852057193,2016
2016-05-09,34020000,34170000,-150000,-0.4389815627743635,2016
2016-05-10,33880000,33880000,0,0.0,2016
2016-05-13,34100000,34080000,20000,0.05868544600938967,2016
2016-05-16,34200000,34150000,50000,0.14641288433382138,2016
2016-05-18,34150000,34180000,-30000,-0.08777062609713282,2016
2016-05-19,33970000,33980000,-10000,-0.02942907592701589,2016
2016-05-23,33890000,33920000,-30000,-0.0884433962264151,2016
2016-05-24,33740000,33790000,-50000,-0.1479727730097662,2016
2016-05-25,33440000,33580000,-140000,-0.4169148302561048,2016
2016-05-26,33500000,33530000,-30000,-0.08947211452430659,2016
2016-05-27,33430000,33430000,0,0.0,2016
2016-05-28,33390000,33380000,10000,0.029958058717795086,2016
2016-05-30,33330000,33150000,180000,0.5429864253393665,2016
2016-05-31,33350000,33230000,120000,0.3611194703581101,2016
2016-06-01,33460000,33360000,100000,0.2997601918465228,2016
2016-06-04,33680000,33600000,80000,0.2380952380952381,2016
2016-06-06,33630000,33590000,40000,0.11908306043465318,2016
2016-06-07,33580000,33600000,-20000,-0.05952380952380953,2016
2016-06-08,33670000,33670000,0,0.0,2016
2016-06-09,33800000,33830000,-30000,-0.08867868755542418,2016
2016-06-10,33930000,33890000,40000,0.11802891708468574,2016
2016-06-11,34060000,34060000,0,0.0,2016
2016-06-13,34270000,34300000,-30000,-0.08746355685131195,2016
2016-06-14,34150000,34150000,0,0.0,2016
2016-06-15,34240000,34290000,-50000,-0.1458151064450277,2016
2016-06-16,34810000,34810000,0,0.0,2016
2016-06-17,34380000,34380000,0,0.0,2016
2016-06-18,34670000,34670000,0,0.0,2016
2016-06-20,34470000,34470000,0,0.0,2016
2016-06-21,34360000,34360000,0,0.0,2016
2016-06-22,33990000,33990000,0,0.0,2016
2016-06-23,34100000,34100000,0,0.0,2016
2016-06-24,35150000,35050000,100000,0.28530670470756064,2016
2016-06-27,35350000,35350000,0,0.0,2016
2016-06-28,35040000,35040000,0,0.0,2016
2016-06-29,35220000,35270000,-50000,-0.14176353841791892,2016
2016-06-30,35220000,35270000,-50000,-0.14176353841791892,2016
2016-07-01,35580000,35580000,0,0.0,2016
2016-07-02,35850000,35850000,0,0.0,2016
2016-07-04,36900000,36600000,300000,0.819672131147541,2016
2016-07-05,36900000,36500000,400000,1.095890410958904,2016
2016-07-06,39700000,37700000,2000000,5.305039787798409,2016
2016-07-07,37500000,37000000,500000,1.3513513513513513,2016
2016-07-08,37300000,37050000,250000,0.6747638326585695,2016
2016-07-09,37600000,37200000,400000,1.0752688172043012,2016
2016-07-11,37500000,36900000,600000,1.6260162601626018,2016
2016-07-12,37300000,36700000,600000,1.6348773841961852,2016
2016-07-13,37050000,36350000,700000,1.925722145804677,2016
2016-07-14,37050000,36100000,950000,2.631578947368421,2016
2016-07-15,36870000,36110000,760000,2.104680144004431,2016
2016-07-16,37100000,36250000,850000,2.344827586206897,2016
2016-07-18,36830000,36030000,800000,2.2203719122953096,2016
2016-07-19,36820000,36020000,800000,2.2209883398112162,2016
2016-07-20,36780000,36030000,750000,2.0815986677768525,2016
2016-07-21,36660000,35810000,850000,2.3736386484222285,2016
2016-07-22,36680000,35880000,800000,2.229654403567447,2016
2016-07-23,36650000,35820000,830000,2.3171412618648803,2016
2016-07-25,36530000,35700000,830000,2.3249299719887957,2016
2016-07-26,36580000,35760000,820000,2.2930648769574944,2016
2016-07-27,36500000,35700000,800000,2.2408963585434174,2016
2016-07-28,36720000,36130000,590000,1.6329919734292833,2016
2016-07-29,36560000,36010000,550000,1.5273535129130797,2016
2016-08-01,36740000,36340000,400000,1.1007154650522841,2016
2016-08-02,36850000,36650000,200000,0.5457025920873124,2016
2016-08-03,36970000,36780000,190000,0.5165851005981512,2016
2016-08-04,36850000,36600000,250000,0.6830601092896175,2016
2016-08-05,36910000,36770000,140000,0.3807451726951319,2016
2016-08-06,36620000,36220000,400000,1.1043622308117063,2016
2016-08-08,36580000,36210000,370000,1.0218171775752554,2016
2016-08-09,36630000,36230000,400000,1.1040574109853711,2016
2016-08-10,36800000,36500000,300000,0.821917808219178,2016
2016-08-11,36720000,36400000,320000,0.8791208791208791,2016
2016-08-12,36660000,36230000,430000,1.186861716809274,2016
2016-08-15,36700000,36300000,400000,1.1019283746556474,2016
2016-08-16,36780000,36450000,330000,0.9053497942386831,2016
2016-08-17,36710000,36380000,330000,0.9070918086860913,2016
2016-08-18,36750000,36470000,280000,0.7677543186180422,2016
2016-08-19,36730000,36450000,280000,0.7681755829903978,2016
2016-08-20,36670000,36340000,330000,0.9080902586681342,2016
2016-08-22,36610000,36230000,380000,1.0488545404361027,2016
2016-08-23,36650000,36380000,270000,0.7421660252886202,2016
2016-08-24,36630000,36350000,280000,0.7702888583218707,2016
2016-08-25,36560000,36160000,400000,1.1061946902654867,2016
2016-08-26,36580000,36140000,440000,1.2174875484228,2016
2016-08-27,36550000,36110000,440000,1.2184990307394072,2016
2016-08-29,36500000,36080000,420000,1.164079822616408,2016
2016-08-30,36490000,36090000,400000,1.1083402604599613,2016
2016-08-31,36390000,35940000,450000,1.2520868113522539,2016
2016-09-01,36200000,35680000,520000,1.4573991031390134,2016
2016-09-05,36380000,36050000,330000,0.9153952843273232,2016
2016-09-06,36390000,36120000,270000,0.7475083056478405,2016
2016-09-07,36570000,36420000,150000,0.41186161449752884,2016
2016-09-08,36550000,36400000,150000,0.4120879120879121,2016
2016-09-10,36360000,36140000,220000,0.6087437742114,2016
2016-09-12,36310000,36200000,110000,0.30386740331491713,2016
2016-09-13,36330000,36250000,80000,0.2206896551724138,2016
2016-09-14,36290000,36040000,250000,0.6936736958934517,2016
2016-09-15,36250000,36030000,220000,0.6106022758812101,2016
2016-09-16,36210000,35970000,240000,0.6672226855713094,2016
2016-09-17,36200000,35870000,330000,0.9199888486200167,2016
2016-09-19,36250000,35950000,300000,0.8344923504867872,2016
2016-09-20,36240000,35960000,280000,0.778642936596218,2016
2016-09-21,36300000,36000000,300000,0.8333333333333334,2016
2016-09-22,36360000,36240000,120000,0.33112582781456956,2016
2016-09-23,36340000,36240000,100000,0.27593818984547464,2016
2016-09-24,36350000,36230000,120000,0.3312172232956114,2016
2016-09-26,36280000,36190000,90000,0.24868748273003594,2016
2016-09-27,36240000,36200000,40000,0.11049723756906078,2016
2016-09-28,36140000,36070000,70000,0.19406709176601053,2016
2016-09-29,36130000,36040000,90000,0.24972253052164264,2016
2016-09-30,36230000,36090000,140000,0.38791909116098644,2016
2016-10-01,36170000,36010000,160000,0.4443210219383505,2016
2016-10-03,36120000,36010000,110000,0.30547070258261594,2016
2016-10-04,36050000,35860000,190000,0.5298382598996095,2016
2016-10-05,35480000,34980000,500000,1.429388221841052,2016
2016-10-08,35590000,34820000,770000,2.2113727742676623,2016
2016-10-10,35750000,34930000,820000,2.3475522473518464,2016
2016-10-11,35700000,34850000,850000,2.4390243902439024,2016
2016-10-12,35640000,34790000,850000,2.4432308134521414,2016
2016-10-13,35660000,34800000,860000,2.471264367816092,2016
2016-10-19,35730000,34880000,850000,2.436926605504587,2016
2016-10-20,35710000,34860000,850000,2.438324727481354,2016
2016-10-21,35670000,34800000,870000,2.5,2016
2016-10-22,35700000,34830000,870000,2.4978466838931954,2016
2016-10-24,35700000,34820000,880000,2.527283170591614,2016
2016-10-25,35750000,34900000,850000,2.4355300859598854,2016
2016-10-26,35780000,34940000,840000,2.404121350887235,2016
2016-10-27,35750000,34840000,910000,2.6119402985074625,2016
2016-11-02,36650000,35400000,1250000,3.531073446327684,2016
2016-11-03,36400000,35450000,950000,2.6798307475317347,2016
2016-11-04,36750000,35500000,1250000,3.5211267605633805,2016
2016-11-08,36280000,35200000,1080000,3.0681818181818183,2016
2016-11-09,37100000,35700000,1400000,3.9215686274509802,2016
2016-11-10,36500000,35350000,1150000,3.253182461103253,2016
2016-11-12,36500000,34250000,2250000,6.569343065693431,2016
2016-11-14,35950000,34250000,1700000,4.963503649635037,2016
2016-11-15,36000000,34300000,1700000,4.956268221574344,2016
2016-11-16,36000000,34300000,1700000,4.956268221574344,2016
2016-11-17,35960000,34320000,1640000,4.778554778554779,2016
2016-11-18,35800000,34050000,1750000,5.139500734214391,2016
2016-11-19,35850000,34100000,1750000,5.131964809384164,2016
2016-11-21,35840000,34150000,1690000,4.948755490483162,2016
2016-11-24,35620000,33850000,1770000,5.228951255539143,2016
2016-11-25,35630000,33830000,1800000,5.320721253325451,2016
2016-11-26,35710000,33810000,1900000,5.619639160011831,2016
2016-11-28,35830000,33930000,1900000,5.599764220453875,2016
2016-11-29,35790000,33840000,1950000,5.76241134751773,2016
2016-11-30,35820000,33830000,1990000,5.88235294117647,2016
2016-12-01,35740000,33500000,2240000,6.686567164179104,2016
2016-12-05,36350000,33750000,2600000,7.703703703703704,2016
2016-12-06,36650000,33950000,2700000,7.952871870397643,2016
2016-12-07,36450000,33950000,2500000,7.363770250368189,2016
2016-12-08,36480000,33950000,2530000,7.452135493372607,2016
2016-12-09,36470000,33800000,2670000,7.89940828402367,2016
2016-12-13,36500000,33800000,2700000,7.988165680473373,2016
2016-12-14,36600000,33830000,2770000,8.1879988176175,2016
2016-12-15,36200000,33400000,2800000,8.383233532934131,2016
2016-12-16,36150000,33350000,2800000,8.395802098950526,2016
2016-12-17,36300000,33400000,2900000,8.682634730538922,2016
2016-12-19,36500000,33510000,2990000,8.922709638913757,2016
2016-12-20,36480000,33450000,3030000,9.058295964125561,2016
2016-12-21,36500000,33400000,3100000,9.281437125748502,2016
2016-12-22,36450000,33210000,3240000,9.75609756097561,2016
2016-12-28,36420000,33180000,3240000,9.764918625678119,2016
2016-12-29,36400000,33350000,3050000,9.145427286356822,2016
2016-12-30,36450000,33650000,2800000,8.320950965824665,2016
2016-12-31,36100000,33250000,2850000,8.571428571428571,2016
2017-01-03,36400000,33520000,2880000,8.591885441527445,2017
2017-01-04,36520000,33650000,2870000,8.528974739970282,2017
2017-01-05,36670000,33850000,2820000,8.330871491875923,2017
2017-01-11,36620000,34000000,2620000,7.705882352941177,2017
2017-01-12,36770000,34270000,2500000,7.295010213014298,2017
2017-01-13,36720000,34150000,2570000,7.525622254758418,2017
2017-01-14,36730000,34180000,2550000,7.46050321825629,2017
2017-01-16,36750000,34200000,2550000,7.456140350877193,2017
2017-01-17,36750000,34540000,2210000,6.398378691372322,2017
2017-01-18,36730000,34480000,2250000,6.525522041763342,2017
2017-01-23,36740000,34390000,2350000,6.833381797034022,2017
2017-01-24,36920000,34490000,2430000,7.045520440707452,2017
2017-01-25,36800000,34370000,2430000,7.070119290078557,2017
2017-02-03,37630000,35000000,2630000,7.514285714285713,2017
2017-02-04,37650000,35150000,2500000,7.112375533428166,2017
2017-02-05,37750000,35200000,2550000,7.2443181818181825,2017
2017-02-06,37250000,35200000,2050000,5.823863636363636,2017
2017-02-09,37270000,35000000,2270000,6.485714285714287,2017
2017-02-10,37020000,34750000,2270000,6.532374100719425,2017
2017-02-11,37100000,34800000,2300000,6.609195402298851,2017
2017-02-13,36940000,34710000,2230000,6.424661480841257,2017
2017-02-14,36960000,34700000,2260000,6.512968299711816,2017
2017-02-15,36970000,34690000,2280000,6.572499279331219,2017
2017-02-16,37060000,34800000,2260000,6.494252873563218,2017
2017-02-22,36950000,34800000,2150000,6.17816091954023,2017
2017-02-23,36920000,34800000,2120000,6.091954022988506,2017
2017-02-24,37030000,34960000,2070000,5.921052631578947,2017
2017-02-25,37020000,34950000,2070000,5.92274678111588,2017
2017-02-27,36950000,34920000,2030000,5.813287514318442,2017
2017-02-28,36910000,34860000,2050000,5.880665519219736,2017
2017-03-01,36900000,34830000,2070000,5.943152454780361,2017
2017-03-02,36920000,34840000,2080000,5.970149253731343,2017
2017-03-03,36830000,34640000,2190000,6.32217090069284,2017
2017-03-09,36610000,34160000,2450000,7.172131147540983,2017
2017-03-10,36580000,34020000,2560000,7.52498530276308,2017
2017-03-11,36650000,34080000,2570000,7.541079812206573,2017
2017-03-13,36680000,34130000,2550000,7.471432757105186,2017
2017-03-14,36650000,34080000,2570000,7.541079812206573,2017
2017-03-15,36670000,34090000,2580000,7.568201818715166,2017
2017-03-16,36800000,34300000,2500000,7.288629737609329,2017
2017-03-17,36800000,34350000,2450000,7.132459970887918,2017
2017-05-09,36600000,34350000,2250000,6.550218340611353,2017
2017-08-06,36320000,34350000,1970000,5.735080058224163,2017
2017-11-03,36600000,34350000,2250000,6.550218340611353,2017
2018-01-31,36880000,34350000,2530000,7.365356622998544,2018
2018-03-13,36800000,34350000,2450000,7.132459970887918,2018
2018-03-19,36800000,34350000,2450000,7.132459970887918,2018
2018-03-22,36780000,37000000,-220000,-0.5945945945945946,2018
2018-03-23,36890000,37140000,-250000,-0.6731287022078621,2018
2018-03-24,37040000,37290000,-250000,-0.6704210244033253,2018
2018-03-26,37020000,37300000,-280000,-0.7506702412868633,2018
2018-03-30,36820000,37030000,-210000,-0.5671077504725899,2018
2018-03-31,36800000,37010000,-210000,-0.5674142123750339,2018
2018-04-02,36800000,37080000,-280000,-0.7551240560949299,2018
2018-04-03,36860000,37140000,-280000,-0.7539041464728056,2018
2018-04-04,36920000,37190000,-270000,-0.7260016133369185,2018
2018-04-05,36750000,37040000,-290000,-0.782937365010799,2018
2018-04-10,36850000,37150000,-300000,-0.8075370121130552,2018
2018-04-11,36910000,37230000,-320000,-0.8595218909481601,2018
2018-04-12,37040000,37280000,-240000,-0.6437768240343348,2018
2018-04-13,36960000,37260000,-300000,-0.8051529790660225,2018
2018-04-14,37170000,37350000,-180000,-0.48192771084337355,2018
2018-04-16,37030000,37260000,-230000,-0.6172839506172839,2018
2018-04-17,37080000,37270000,-190000,-0.5097933995170378,2018
2018-04-23,36830000,37030000,-200000,-0.5401026194977046,2018
2018-04-24,36840000,37070000,-230000,-0.6204478014567035,2018
2018-04-26,36790000,37020000,-230000,-0.6212857914640735,2018
2018-04-27,36820000,36970000,-150000,-0.4057343792263998,2018
2018-04-28,36870000,37070000,-200000,-0.5395198273536552,2018
2018-04-30,36870000,37070000,-200000,-0.5395198273536552,2018
2018-05-02,36720000,36870000,-150000,-0.40683482506102525,2018
2018-05-03,36750000,36880000,-130000,-0.35249457700650755,2018
2018-05-04,36750000,36840000,-90000,-0.24429967426710095,2018
2018-05-05,36780000,36870000,-90000,-0.24410089503661514,2018
2018-05-07,36730000,36850000,-120000,-0.3256445047489823,2018
2018-05-08,36740000,36820000,-80000,-0.21727322107550243,2018
2018-05-16,36680000,36460000,220000,0.603400987383434,2018
2018-05-17,36660000,36360000,300000,0.825082508250825,2018
2018-05-18,36680000,36360000,320000,0.88008800880088,2018
2018-05-19,36750000,36400000,350000,0.9615384615384616,2018
2018-05-21,36690000,36260000,430000,1.1858797573083288,2018
2018-05-22,36700000,36350000,350000,0.9628610729023385,2018
2018-05-23,36700000,36330000,370000,1.0184420589044867,2018
2018-05-24,36710000,36370000,340000,0.9348364036293648,2018
2018-05-30,36700000,36410000,290000,0.7964844822850866,2018
2018-05-31,36720000,36500000,220000,0.6027397260273972,2018
2018-06-01,36720000,36450000,270000,0.7407407407407408,2018
2018-06-02,36710000,36390000,320000,0.8793624622148941,2018
2018-06-04,36700000,36350000,350000,0.9628610729023385,2018
2018-06-05,36710000,36330000,380000,1.0459675199559593,2018
2018-06-06,36720000,36370000,350000,0.962331591971405,2018
2018-06-07,36750000,36390000,360000,0.9892827699917559,2018
2018-06-08,36770000,36410000,360000,0.9887393573194178,2018
2018-06-13,36970000,36450000,520000,1.4266117969821674,2018
2018-06-14,37000000,36520000,480000,1.3143483023001095,2018
2018-06-15,36970000,36490000,480000,1.3154288846259248,2018
2018-06-16,36890000,36310000,580000,1.5973561002478658,2018
2018-06-18,36920000,36330000,590000,1.6240022020368843,2018
2018-06-19,36940000,36330000,610000,1.6790531241398294,2018
2018-06-20,36920000,36240000,680000,1.8763796909492272,2018
2018-06-21,36830000,36060000,770000,2.1353300055463116,2018
2018-06-22,36960000,36100000,860000,2.3822714681440442,2018
2018-06-27,36860000,35800000,1060000,2.9608938547486034,2018
2018-06-28,36810000,35700000,1110000,3.1092436974789917,2018
2018-06-29,36780000,35660000,1120000,3.140773976444195,2018
2018-06-30,36820000,35680000,1140000,3.195067264573991,2018
2018-07-02,36880000,35650000,1230000,3.450210378681627,2018
2018-07-03,36860000,35590000,1270000,3.568418094970497,2018
2018-07-04,36870000,35750000,1120000,3.132867132867133,2018
2018-07-05,36880000,35750000,1130000,3.160839160839161,2018
2018-07-06,36900000,35790000,1110000,3.1014249790444257,2018
2018-07-13,37000000,35580000,1420000,3.9910061832490165,2018
2018-07-14,37010000,35620000,1390000,3.902302077484559,2018
2018-07-16,36960000,35580000,1380000,3.87858347386172,2018
2018-07-17,36940000,35560000,1380000,3.880764904386952,2018
2018-07-18,36770000,35350000,1420000,4.016973125884017,2018
2018-07-19,36750000,35250000,1500000,4.25531914893617,2018
2018-07-24,36920000,35330000,1590000,4.5004245683555055,2018
2018-07-25,36950000,35430000,1520000,4.290149590742309,2018
2018-07-26,36880000,35400000,1480000,4.1807909604519775,2018
2018-07-27,36880000,35330000,1550000,4.387206340220776,2018
2018-07-28,36900000,35350000,1550000,4.384724186704385,2018
2018-07-30,36890000,35370000,1520000,4.297427198190557,2018
2018-07-31,36870000,35300000,1570000,4.447592067988668,2018
2018-08-06,36830000,35230000,1600000,4.541583877377235,2018
2018-08-07,36860000,35260000,1600000,4.537719795802609,2018
2018-08-08,36810000,35230000,1580000,4.48481407891002,2018
2018-08-09,36780000,35210000,1570000,4.4589605225788125,2018
2018-08-10,36790000,35210000,1580000,4.48736154501562,2018
2018-08-11,36820000,35210000,1610000,4.572564612326044,2018
2018-08-13,36770000,35110000,1660000,4.727997721446881,2018
2018-08-14,36760000,34950000,1810000,5.178826895565093,2018
2018-08-20,36770000,34690000,2080000,5.995964254828481,2018
2018-08-21,36740000,34770000,1970000,5.665803853897038,2018
2018-08-22,36760000,34800000,1960000,5.632183908045977,2018
2018-08-23,36740000,34670000,2070000,5.970579751946929,2018
2018-08-24,36750000,34650000,2100000,6.0606060606060606,2018
2018-08-25,36820000,34850000,1970000,5.652797704447632,2018
2018-08-27,36800000,34840000,1960000,5.625717566016074,2018
2018-08-28,36780000,34950000,1830000,5.236051502145923,2018
2018-08-29,36730000,34790000,1940000,5.576315033055476,2018
2018-08-30,36740000,34780000,1960000,5.6354226566992525,2018
2018-09-11,36700000,34730000,1970000,5.672329398214799,2018
2018-09-12,36690000,34700000,1990000,5.734870317002882,2018
2018-09-13,36710000,34800000,1910000,5.488505747126437,2018
2018-09-14,36710000,34800000,1910000,5.488505747126437,2018
2018-09-15,36680000,34670000,2010000,5.7975194692817995,2018
2018-09-17,36690000,34700000,1990000,5.734870317002882,2018
2018-09-18,36680000,34720000,1960000,5.64516129032258,2018
2018-09-19,36680000,34740000,1940000,5.58434081750144,2018
2018-09-20,36660000,34720000,1940000,5.587557603686636,2018
2018-09-21,36690000,34840000,1850000,5.309988518943743,2018
2018-09-22,36670000,34750000,1920000,5.525179856115108,2018
2018-09-24,36620000,34730000,1890000,5.441980996256839,2018
2018-09-25,36560000,34740000,1820000,5.238917674150835,2018
2018-09-26,36570000,34750000,1820000,5.2374100719424455,2018
2018-10-05,36520000,34740000,1780000,5.1237766263673,2018
2018-10-06,36540000,34770000,1770000,5.090595340811044,2018
2018-10-08,36520000,34700000,1820000,5.244956772334294,2018
2018-10-09,36500000,34630000,1870000,5.399942246606988,2018
2018-10-10,36500000,34600000,1900000,5.491329479768786,2018
2018-10-11,36530000,34700000,1830000,5.273775216138329,2018
2018-10-12,36600000,35000000,1600000,4.571428571428571,2018
2018-10-13,36610000,35000000,1610000,4.6,2018
2018-10-15,36670000,35300000,1370000,3.881019830028329,2018
2018-10-16,36630000,35340000,1290000,3.65025466893039,2018
2018-10-17,36660000,35330000,1330000,3.7645060854797623,2018
2018-10-18,36630000,35300000,1330000,3.7677053824362607,2018
2018-10-19,36640000,35400000,1240000,3.5028248587570623,2018
2018-10-25,36640000,35550000,1090000,3.0661040787623066,2018
2018-10-26,36640000,35570000,1070000,3.008152937868991,2018
2018-10-27,36620000,35540000,1080000,3.0388294879009567,2018
2018-10-29,36570000,35510000,1060000,2.9850746268656714,2018
2018-10-30,36520000,35420000,1100000,3.1055900621118013,2018
2018-10-31,36500000,35230000,1270000,3.6048822026681804,2018
2018-11-01,36560000,35320000,1240000,3.5107587768969424,2018
2018-11-02,36600000,35460000,1140000,3.2148900169204735,2018
2018-11-03,36600000,35430000,1170000,3.302286198137172,2018
2018-11-05,36590000,35450000,1140000,3.215796897038082,2018
2018-11-06,36530000,35470000,1060000,2.9884409360022555,2018
2018-11-14,36500000,34930000,1570000,4.494703693100487,2018
2018-11-15,36580000,35040000,1540000,4.394977168949771,2018
2018-11-16,36640000,35100000,1540000,4.387464387464387,2018
2018-11-17,36680000,35200000,1480000,4.204545454545454,2018
2018-11-19,36650000,35200000,1450000,4.119318181818182,2018
2018-11-20,36620000,35260000,1360000,3.8570618264322176,2018
2018-11-21,36590000,35260000,1330000,3.771979580260919,2018
2018-11-22,36570000,35260000,1310000,3.7152580828133863,2018
2018-11-23,36540000,35220000,1320000,3.747870528109029,2018
2018-11-24,36540000,35220000,1320000,3.747870528109029,2018
2018-11-26,36520000,35250000,1270000,3.602836879432624,2018
2018-12-05,36460000,35370000,1090000,3.081707661860334,2018
2018-12-06,36420000,35450000,970000,2.7362482369534558,2018
2018-12-07,36430000,35450000,980000,2.764456981664316,2018
2018-12-08,36490000,35600000,890000,2.5,2018
2018-12-10,36510000,35650000,860000,2.41234221598878,2018
2018-12-11,36470000,35640000,830000,2.3288439955106623,2018
2018-12-12,36420000,35620000,800000,2.2459292532285233,2018
2018-12-13,36380000,35660000,720000,2.0190689848569825,2018
2018-12-14,36410000,35610000,800000,2.246559955068801,2018
2018-12-15,36440000,35590000,850000,2.3883113234054507,2018
2018-12-17,36430000,35600000,830000,2.331460674157303,2018
2018-12-18,36420000,35760000,660000,1.8456375838926176,2018
2018-12-19,36410000,35860000,550000,1.5337423312883436,2018
2018-12-27,36450000,36310000,140000,0.38556871385293306,2018
2018-12-28,36540000,36450000,90000,0.24691358024691357,2018
2018-12-29,36550000,36450000,100000,0.2743484224965706,2018
2018-12-31,36570000,36400000,170000,0.46703296703296704,2018
2019-01-02,36670000,36540000,130000,0.35577449370552816,2019
2019-01-03,36740000,36580000,160000,0.4373974849644614,2019
2019-01-04,36790000,36700000,90000,0.2452316076294278,2019
2019-01-05,36740000,36600000,140000,0.3825136612021858,2019
2019-01-07,36790000,36680000,110000,0.2998909487459106,2019
2019-01-12,36720000,36630000,90000,0.2457002457002457,2019
2019-01-14,36710000,36710000,0,0.0,2019
2019-01-15,36680000,36680000,0,0.0,2019
2019-01-16,36650000,36680000,-30000,-0.08178844056706652,2019
2019-01-17,36720000,36820000,-100000,-0.27159152634437805,2019
2019-01-18,36740000,36710000,30000,0.08172160174339417,2019
2019-01-19,36700000,36630000,70000,0.19110019110019108,2019
2019-01-21,36590000,36590000,0,0.0,2019
2019-01-22,36560000,36570000,-10000,-0.027344818156959255,2019
2019-01-28,36780000,36850000,-70000,-0.18995929443690637,2019
2019-01-29,36850000,36950000,-100000,-0.2706359945872801,2019
2019-01-30,36920000,37050000,-130000,-0.3508771929824561,2019
2019-01-31,37100000,37170000,-70000,-0.18832391713747645,2019
2019-02-01,37100000,37190000,-90000,-0.24200053777897285,2019
2019-02-11,37130000,37350000,-220000,-0.5890227576974565,2019
2019-02-12,37170000,37380000,-210000,-0.5617977528089888,2019
2019-02-13,37020000,37290000,-270000,-0.7240547063555913,2019
2019-02-14,37000000,37250000,-250000,-0.6711409395973155,2019
2019-02-15,36820000,37080000,-260000,-0.7011866235167207,2019
2019-02-20,37150000,37350000,-200000,-0.535475234270415,2019
2019-02-21,37130000,37290000,-160000,-0.4290694556181282,2019
2019-02-22,37100000,37250000,-150000,-0.4026845637583893,2019
2019-02-23,37100000,37270000,-170000,-0.45613093640998126,2019
2019-02-25,37070000,37250000,-180000,-0.4832214765100671,2019
2019-02-26,37060000,37210000,-150000,-0.40311744154797097,2019
2019-02-27,37050000,37180000,-130000,-0.34965034965034963,2019
2019-02-28,37000000,37100000,-100000,-0.2695417789757413,2019
2019-03-01,36920000,36920000,0,0.0,2019
2019-03-07,36620000,36630000,-10000,-0.027300027300027303,2019
2019-03-08,36640000,36700000,-60000,-0.16348773841961853,2019
2019-03-09,36680000,36740000,-60000,-0.16330974414806748,2019
2019-03-11,36650000,36750000,-100000,-0.27210884353741494,2019
2019-03-12,36630000,36750000,-120000,-0.326530612244898,2019
2019-03-13,36730000,36900000,-170000,-0.4607046070460705,2019
2019-03-14,36670000,36840000,-170000,-0.4614549402823019,2019
2019-03-15,36650000,36850000,-200000,-0.5427408412483039,2019
2019-03-16,36630000,36830000,-200000,-0.5430355688297583,2019
2019-03-18,36650000,36870000,-220000,-0.5966910767561703,2019
2019-03-19,36670000,36910000,-240000,-0.6502302898943376,2019
2019-03-20,36670000,36900000,-230000,-0.6233062330623307,2019
2019-03-28,36730000,37010000,-280000,-0.7565522831667117,2019
2019-03-29,36520000,36780000,-260000,-0.7069059271343121,2019
2019-03-30,36550000,36810000,-260000,-0.7063298016843249,2019
2019-04-01,36530000,36760000,-230000,-0.6256800870511425,2019
2019-04-02,36490000,36710000,-220000,-0.599291746118224,2019
2019-04-03,36490000,36720000,-230000,-0.6263616557734205,2019
2019-04-04,36500000,36740000,-240000,-0.6532389765922699,2019
2019-04-05,36480000,36700000,-220000,-0.5994550408719346,2019
2019-04-06,36480000,36700000,-220000,-0.5994550408719346,2019
2019-04-08,36520000,36760000,-240000,-0.6528835690968444,2019
2019-04-09,36520000,36770000,-250000,-0.6799020940984498,2019
2019-04-10,36560000,36850000,-290000,-0.7869742198100407,2019
2019-04-11,36570000,36850000,-280000,-0.7598371777476255,2019
2019-04-12,36490000,36780000,-290000,-0.7884719956498096,2019
2019-04-13,36490000,36770000,-280000,-0.7614903453902638,2019
2019-04-16,36440000,36710000,-270000,-0.7354944156905475,2019
2019-04-17,36330000,36600000,-270000,-0.7377049180327869,2019
2019-04-21,36330000,36590000,-260000,-0.7105766602896966,2019
2019-04-27,36500000,36680000,-180000,-0.49073064340239914,2019
2019-05-02,36270000,36460000,-190000,-0.5211190345584202,2019
2019-05-03,36240000,36420000,-180000,-0.4942339373970346,2019
2019-05-04,36350000,36520000,-170000,-0.4654983570646221,2019
2019-05-06,36370000,36550000,-180000,-0.49247606019151846,2019
2019-05-07,36330000,36550000,-220000,-0.6019151846785226,2019
2019-05-08,36370000,36600000,-230000,-0.6284153005464481,2019
2019-05-09,36350000,36620000,-270000,-0.7373020207536866,2019
2019-05-10,36410000,36670000,-260000,-0.7090264521407145,2019
2019-05-11,36430000,36670000,-240000,-0.654485955822198,2019
2019-05-13,36370000,36640000,-270000,-0.7368995633187773,2019
2019-05-14,36550000,36790000,-240000,-0.6523511823865181,2019
2019-05-15,36510000,36790000,-280000,-0.7610763794509378,2019
2019-05-16,36510000,36800000,-290000,-0.7880434782608695,2019
2019-05-17,36430000,36760000,-330000,-0.8977149075081612,2019
2019-05-30,36340000,36620000,-280000,-0.7646095030038231,2019
2019-05-31,36500000,36820000,-320000,-0.8690928843020097,2019
