"ID tài sản video","ID video chung","ID Trang","Tên Trang","Tiêu đề","Thời lượng (giây)","Thời gian đăng","Nhãn tùy chỉnh","Bình luận về dữ liệu",Ngày,"Số người tiếp cận","Lượt xem video trong tối thiểu 3 giây","Lượt xem video trong tối thiểu 1 phút","Số Giây xem","Số Giây xem trung bình","Số người xem trong tối thiểu 3 giây","Số người xem trong tối thiểu 1 phút","Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo","Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên","Cảm xúc, bình luận và lượt chia sẻ","Cảm xúc","Bình luận","Lượt chia sẻ"
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/25/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/26/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/27/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/28/2026,2741,1325,59,31241.046,10.938,1207,57,0,1325,79,71,4,4
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/29/2026,823,355,22,10420.079,10.945,336,21,0,355,18,15,0,3
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/30/2026,689,239,11,6658.298,9.677,230,11,0,239,12,12,0,0
1615737079675668,,198980770851754,"Chim Cút","Từ eo biển Hormuz đến bữa cơm hằng ngày: cú sốc tiếp theo có thể là giá lương thực",572,"03/28/2026 04:00",,,03/31/2026,479,151,5,3256.063,7.124,149,5,0,151,2,2,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/09/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/14/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/22/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/23/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/25/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/26/2026,0,1,0,5.699,5.699,1,0,0,1,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/27/2026,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/28/2026,3690,1488,110,39888.052,11.632,1472,109,0,1488,82,71,4,7
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/29/2026,909,287,20,7247.702,7.685,276,20,0,287,11,11,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/30/2026,656,132,5,3285.656,5.494,130,5,0,132,3,3,0,0
26909281045343192,,198980770851754,"Chim Cút","Cú sốc dầu khí ở châu Á: Điều đáng sợ nhất không phải giá cao, mà là thời gian kéo dài",300,"03/28/2026 03:00",,,03/31/2026,425,102,5,1868.971,4.695,102,5,0,102,2,2,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/09/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/14/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/22/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/23/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/25/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/26/2026,0,1,0,3.632,3.632,1,0,0,1,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/27/2026,0,5,3,526.306,75.186,5,3,0,5,0,0,0,0
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/28/2026,4142,2058,141,50363.996,11.948,1917,135,0,2058,151,119,26,6
1868505770498387,,198980770851754,"Chim Cút","Larry Fink: Vấn đề không phải chiến tranh kéo dài bao lâu, mà là nó kết thúc như thế nào",213,"03/28/2026 02:02",,,03/29/2026,557,262,17,7417.877,9.696,253,17,0,262,9,8,0,1
